Measure,MeasureType,Year,Ethnicity,GeoArea,AgeGroup,VariableName,Variable,Value,LowerCI,UpperCI,QualityInd
4.4 Acute bed days,Crude rate,2019,Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,events,Heart Failure and Shock,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2020,Non-Māori non-Pacific peoples,Tairāwhiti Toitū Te Ora,Total,people,Chronic Obstructive Airways Disease,s,s,s,NA
4.4 Acute bed days,Crude rate,2020,Non-Māori non-Pacific peoples,Tairāwhiti Toitū Te Ora,Total,people,Chronic Obstructive Airways Disease,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2020,Non-Māori non-Pacific peoples,Te Taumata Hauora o Te Kahu o Taonui,Total,events,Abdominal Pain and Mesenteric Adenitis,3.7,3.6,3.9,NA
4.4 Acute bed days,Crude rate,2020,Non-Māori non-Pacific peoples,Te Taumata Hauora o Te Kahu o Taonui,Total,events,Abdominal Pain and Mesenteric Adenitis,3.9,3.6,3.9,NA
4.4 Acute bed days,Age-standardised rate,2020,Non-Māori non-Pacific peoples,Ātiawa Toa,Total,bed_days,Chronic Obstructive Airways Disease,s,s,s,NA
4.4 Acute bed days,Crude rate,2020,Non-Māori non-Pacific peoples,Ātiawa Toa,Total,bed_days,Chronic Obstructive Airways Disease,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2020,Pacific peoples,Te Moana a Toi,Total,people,Abdominal Pain and Mesenteric Adenitis,s,s,s,NA
4.4 Acute bed days,Crude rate,2020,Pacific peoples,Te Moana a Toi,Total,people,Abdominal Pain and Mesenteric Adenitis,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2020,Pacific peoples,Te Tiratū,Total,people,Otitis Media and Upper Respiratory Infections,4.5,3.1,6.2,NA
4.4 Acute bed days,Crude rate,2020,Pacific peoples,Te Tiratū,Total,people,Otitis Media and Upper Respiratory Infections,3.9,3.1,6.2,NA
4.4 Acute bed days,Age-standardised rate,2020,Pacific peoples,Te Tiratū,Total,events,Other Digestive System Disorders,s,s,s,NA
4.4 Acute bed days,Crude rate,2020,Pacific peoples,Te Tiratū,Total,events,Other Digestive System Disorders,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2020,Pacific peoples,Total,Total,events,Abdominal Pain and Mesenteric Adenitis,3.5,3.3,3.7,NA
4.4 Acute bed days,Crude rate,2020,Pacific peoples,Total,Total,events,Abdominal Pain and Mesenteric Adenitis,3.9,3.3,3.7,NA
4.4 Acute bed days,Age-standardised rate,2021,Non-Māori non-Pacific peoples,Tairāwhiti Toitū Te Ora,Total,people,Abdominal Pain and Mesenteric Adenitis,s,s,s,NA
4.4 Acute bed days,Crude rate,2021,Non-Māori non-Pacific peoples,Tairāwhiti Toitū Te Ora,Total,people,Abdominal Pain and Mesenteric Adenitis,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2021,Non-Māori non-Pacific peoples,Te Punanga Ora,Total,events,Chronic Obstructive Airways Disease,s,s,s,NA
4.4 Acute bed days,Crude rate,2021,Non-Māori non-Pacific peoples,Te Punanga Ora,Total,events,Chronic Obstructive Airways Disease,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2021,Non-Māori non-Pacific peoples,Tihei Takitimu,Total,events,Chronic Obstructive Airways Disease,s,s,s,NA
4.4 Acute bed days,Crude rate,2021,Non-Māori non-Pacific peoples,Tihei Takitimu,Total,events,Chronic Obstructive Airways Disease,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2021,Non-Māori non-Pacific peoples,Tihei Takitimu,Total,events,Heart Failure and Shock,s,s,s,NA
4.4 Acute bed days,Crude rate,2021,Non-Māori non-Pacific peoples,Tihei Takitimu,Total,events,Heart Failure and Shock,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2021,Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,people,Cellulitis,3.8,3.5,4.1,NA
4.4 Acute bed days,Crude rate,2021,Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,people,Cellulitis,3.9,3.5,4.1,NA
4.4 Acute bed days,Age-standardised rate,2021,Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,events,Other Digestive System Disorders,s,s,s,NA
4.4 Acute bed days,Crude rate,2021,Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,events,Other Digestive System Disorders,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2021,Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,people,Other Digestive System Disorders,s,s,s,NA
4.4 Acute bed days,Crude rate,2021,Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,people,Other Digestive System Disorders,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2021,Pacific peoples,Te Taumata Hauora o Te Kahu o Taonui,Total,events,Oesophagitis and Gastroenteritis,3.7,3.3,4.1,NA
4.4 Acute bed days,Crude rate,2021,Pacific peoples,Te Taumata Hauora o Te Kahu o Taonui,Total,events,Oesophagitis and Gastroenteritis,3.9,3.3,4.1,NA
4.4 Acute bed days,Age-standardised rate,2021,Pacific peoples,Total,Total,events,Abdominal Pain and Mesenteric Adenitis,3.5,3.3,3.6,NA
4.4 Acute bed days,Crude rate,2021,Pacific peoples,Total,Total,events,Abdominal Pain and Mesenteric Adenitis,3.9,3.3,3.6,NA
4.4 Acute bed days,Age-standardised rate,2022,Non-Māori non-Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,people,Chest Pain,s,s,s,NA
4.4 Acute bed days,Crude rate,2022,Non-Māori non-Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,people,Chest Pain,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2022,Non-Māori non-Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,events,Other Digestive System Disorders,s,s,s,NA
4.4 Acute bed days,Crude rate,2022,Non-Māori non-Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,events,Other Digestive System Disorders,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2022,Non-Māori non-Pacific peoples,Tairāwhiti Toitū Te Ora,Total,people,Chronic Obstructive Airways Disease,s,s,s,NA
4.4 Acute bed days,Crude rate,2022,Non-Māori non-Pacific peoples,Tairāwhiti Toitū Te Ora,Total,people,Chronic Obstructive Airways Disease,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2022,Non-Māori non-Pacific peoples,Te Punanga Ora,Total,people,Heart Failure and Shock,s,s,s,NA
4.4 Acute bed days,Crude rate,2022,Non-Māori non-Pacific peoples,Te Punanga Ora,Total,people,Heart Failure and Shock,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2022,Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,events,Other Digestive System Disorders,3.4,3.1,3.7,NA
4.4 Acute bed days,Crude rate,2022,Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,events,Other Digestive System Disorders,3.9,3.1,3.7,NA
4.4 Acute bed days,Age-standardised rate,2022,Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,people,Cellulitis,3.6,3.3,3.9,NA
4.4 Acute bed days,Crude rate,2022,Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,people,Cellulitis,3.9,3.3,3.9,NA
4.4 Acute bed days,Age-standardised rate,2022,Pacific peoples,Te Tiratū,Total,events,Other Digestive System Disorders,s,s,s,NA
4.4 Acute bed days,Crude rate,2022,Pacific peoples,Te Tiratū,Total,events,Other Digestive System Disorders,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2022,Pacific peoples,Total,Total,events,Abdominal Pain and Mesenteric Adenitis,3.5,3.3,3.7,NA
4.4 Acute bed days,Crude rate,2022,Pacific peoples,Total,Total,events,Abdominal Pain and Mesenteric Adenitis,3.9,3.3,3.7,NA
4.4 Acute bed days,Age-standardised rate,2023,Non-Māori non-Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,people,Other Digestive System Disorders,s,s,s,NA
4.4 Acute bed days,Crude rate,2023,Non-Māori non-Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,people,Other Digestive System Disorders,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2023,Non-Māori non-Pacific peoples,Tairāwhiti Toitū Te Ora,Total,people,Heart Failure and Shock,s,s,s,NA
4.4 Acute bed days,Crude rate,2023,Non-Māori non-Pacific peoples,Tairāwhiti Toitū Te Ora,Total,people,Heart Failure and Shock,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2023,Non-Māori non-Pacific peoples,Te Moana a Toi,Total,events,Heart Failure and Shock,s,s,s,NA
4.4 Acute bed days,Crude rate,2023,Non-Māori non-Pacific peoples,Te Moana a Toi,Total,events,Heart Failure and Shock,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2023,Non-Māori non-Pacific peoples,Te Taura Ora o Waiariki,Total,people,Oesophagitis and Gastroenteritis,s,s,s,NA
4.4 Acute bed days,Crude rate,2023,Non-Māori non-Pacific peoples,Te Taura Ora o Waiariki,Total,people,Oesophagitis and Gastroenteritis,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2023,Non-Māori non-Pacific peoples,Total,Total,people,Abdominal Pain and Mesenteric Adenitis,3.7,3.7,3.8,NA
4.4 Acute bed days,Crude rate,2023,Non-Māori non-Pacific peoples,Total,Total,people,Abdominal Pain and Mesenteric Adenitis,3.9,3.7,3.8,NA
4.4 Acute bed days,Age-standardised rate,2023,Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,events,Heart Failure and Shock,s,s,s,NA
4.4 Acute bed days,Crude rate,2023,Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,events,Heart Failure and Shock,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2023,Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,people,Chest Pain,s,s,s,NA
4.4 Acute bed days,Crude rate,2023,Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,people,Chest Pain,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2023,Pacific peoples,Te Tauraki,Total,people,Chest Pain,s,s,s,NA
4.4 Acute bed days,Crude rate,2023,Pacific peoples,Te Tauraki,Total,people,Chest Pain,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2023,Pacific peoples,Te Tauraki,Total,people,Abdominal Pain and Mesenteric Adenitis,s,s,s,NA
4.4 Acute bed days,Crude rate,2023,Pacific peoples,Te Tauraki,Total,people,Abdominal Pain and Mesenteric Adenitis,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2023,Pacific peoples,Tihei Takitimu,Total,events,Abdominal Pain and Mesenteric Adenitis,s,s,s,NA
4.4 Acute bed days,Crude rate,2023,Pacific peoples,Tihei Takitimu,Total,events,Abdominal Pain and Mesenteric Adenitis,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2023,Pacific peoples,Tihei Takitimu,Total,people,Other Digestive System Disorders,s,s,s,NA
4.4 Acute bed days,Crude rate,2023,Pacific peoples,Tihei Takitimu,Total,people,Other Digestive System Disorders,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2023,Pacific peoples,Total,Total,people,Abdominal Pain and Mesenteric Adenitis,3.5,3.3,3.7,NA
4.4 Acute bed days,Crude rate,2023,Pacific peoples,Total,Total,people,Abdominal Pain and Mesenteric Adenitis,3.9,3.3,3.7,NA
4.4 Acute bed days,Age-standardised rate,2023,Pacific peoples,Ātiawa Toa,Total,events,Heart Failure and Shock,s,s,s,NA
4.4 Acute bed days,Crude rate,2023,Pacific peoples,Ātiawa Toa,Total,events,Heart Failure and Shock,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2018,Non-Māori non-Pacific peoples,Te Punanga Ora,Total,people,Heart Failure and Shock,s,s,s,NA
4.4 Acute bed days,Crude rate,2018,Non-Māori non-Pacific peoples,Te Punanga Ora,Total,people,Heart Failure and Shock,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2018,Non-Māori non-Pacific peoples,Te Taumata Hauora o Te Kahu o Taonui,Total,people,Abdominal Pain and Mesenteric Adenitis,3.7,3.6,3.9,NA
4.4 Acute bed days,Crude rate,2018,Non-Māori non-Pacific peoples,Te Taumata Hauora o Te Kahu o Taonui,Total,people,Abdominal Pain and Mesenteric Adenitis,3.8,3.6,3.9,NA
4.4 Acute bed days,Age-standardised rate,2018,Non-Māori non-Pacific peoples,Te Tauraki,Total,people,Other Digestive System Disorders,s,s,s,NA
4.4 Acute bed days,Crude rate,2018,Non-Māori non-Pacific peoples,Te Tauraki,Total,people,Other Digestive System Disorders,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2018,Non-Māori non-Pacific peoples,Tihei Takitimu,Total,events,Chronic Obstructive Airways Disease,s,s,s,NA
4.4 Acute bed days,Crude rate,2018,Non-Māori non-Pacific peoples,Tihei Takitimu,Total,events,Chronic Obstructive Airways Disease,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2018,Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,people,Oesophagitis and Gastroenteritis,3.6,3.3,4,NA
4.4 Acute bed days,Crude rate,2018,Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,people,Oesophagitis and Gastroenteritis,3.8,3.3,4,NA
4.4 Acute bed days,Age-standardised rate,2018,Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,people,Other Digestive System Disorders,s,s,s,NA
4.4 Acute bed days,Crude rate,2018,Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,people,Other Digestive System Disorders,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2018,Pacific peoples,Te Tauraki,Total,events,Cellulitis,s,s,s,NA
4.4 Acute bed days,Crude rate,2018,Pacific peoples,Te Tauraki,Total,events,Cellulitis,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2018,Pacific peoples,Total,Total,people,Oesophagitis and Gastroenteritis,3.6,3.4,3.8,NA
4.4 Acute bed days,Crude rate,2018,Pacific peoples,Total,Total,people,Oesophagitis and Gastroenteritis,3.8,3.4,3.8,NA
4.4 Acute bed days,Age-standardised rate,2018,Pacific peoples,Ātiawa Toa,Total,events,Other Digestive System Disorders,s,s,s,NA
4.4 Acute bed days,Crude rate,2018,Pacific peoples,Ātiawa Toa,Total,events,Other Digestive System Disorders,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2019,Non-Māori non-Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,events,Abdominal Pain and Mesenteric Adenitis,3.7,3.5,4,NA
4.4 Acute bed days,Crude rate,2019,Non-Māori non-Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,events,Abdominal Pain and Mesenteric Adenitis,3.8,3.5,4,NA
4.4 Acute bed days,Age-standardised rate,2019,Non-Māori non-Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,events,Chronic Obstructive Airways Disease,s,s,s,NA
4.4 Acute bed days,Crude rate,2019,Non-Māori non-Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,events,Chronic Obstructive Airways Disease,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2019,Non-Māori non-Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,events,Heart Failure and Shock,s,s,s,NA
4.4 Acute bed days,Crude rate,2019,Non-Māori non-Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,events,Heart Failure and Shock,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2019,Non-Māori non-Pacific peoples,Te Moana a Toi,Total,events,Respiratory Infections and Inflammations,s,s,s,NA
4.4 Acute bed days,Crude rate,2019,Non-Māori non-Pacific peoples,Te Moana a Toi,Total,events,Respiratory Infections and Inflammations,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2019,Non-Māori non-Pacific peoples,Te Moana a Toi,Total,events,Heart Failure and Shock,s,s,s,NA
4.4 Acute bed days,Crude rate,2019,Non-Māori non-Pacific peoples,Te Moana a Toi,Total,events,Heart Failure and Shock,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2019,Non-Māori non-Pacific peoples,Te Mātuku,Total,bed_days,GIs Unrelated to Principal Diagnosis,s,s,s,NA
4.4 Acute bed days,Crude rate,2019,Non-Māori non-Pacific peoples,Te Mātuku,Total,bed_days,GIs Unrelated to Principal Diagnosis,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2019,Non-Māori non-Pacific peoples,Te Tauraki,Total,people,Chest Pain,s,s,s,NA
4.4 Acute bed days,Crude rate,2019,Non-Māori non-Pacific peoples,Te Tauraki,Total,people,Chest Pain,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2019,Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,people,Abdominal Pain and Mesenteric Adenitis,3.6,3.3,3.9,NA
4.4 Acute bed days,Crude rate,2019,Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,people,Abdominal Pain and Mesenteric Adenitis,3.8,3.3,3.9,NA
4.4 Acute bed days,Age-standardised rate,2019,Pacific peoples,Total,Total,people,Oesophagitis and Gastroenteritis,3.7,3.5,3.9,NA
4.4 Acute bed days,Crude rate,2019,Pacific peoples,Total,Total,people,Oesophagitis and Gastroenteritis,3.8,3.5,3.9,NA
4.4 Acute bed days,Age-standardised rate,2019,Pacific peoples,Ātiawa Toa,Total,people,Oesophagitis and Gastroenteritis,4,3.3,4.7,NA
4.4 Acute bed days,Crude rate,2019,Pacific peoples,Ātiawa Toa,Total,people,Oesophagitis and Gastroenteritis,3.8,3.3,4.7,NA
4.4 Acute bed days,Age-standardised rate,2020,Non-Māori non-Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,people,Other Digestive System Disorders,s,s,s,NA
4.4 Acute bed days,Crude rate,2020,Non-Māori non-Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,people,Other Digestive System Disorders,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2020,Non-Māori non-Pacific peoples,Tairāwhiti Toitū Te Ora,Total,events,Cellulitis,s,s,s,NA
4.4 Acute bed days,Crude rate,2020,Non-Māori non-Pacific peoples,Tairāwhiti Toitū Te Ora,Total,events,Cellulitis,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2020,Non-Māori non-Pacific peoples,Te Moana a Toi,Total,events,"Arrhythmia, Cardiac Arrest and Conduction Disorders",s,s,s,NA
4.4 Acute bed days,Crude rate,2020,Non-Māori non-Pacific peoples,Te Moana a Toi,Total,events,"Arrhythmia, Cardiac Arrest and Conduction Disorders",s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2020,Non-Māori non-Pacific peoples,Te Mātuku,Total,people,Respiratory Infections and Inflammations,s,s,s,NA
4.4 Acute bed days,Crude rate,2020,Non-Māori non-Pacific peoples,Te Mātuku,Total,people,Respiratory Infections and Inflammations,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2020,Non-Māori non-Pacific peoples,Te Tauraki,Total,events,Abdominal Pain and Mesenteric Adenitis,3.7,3.5,3.8,NA
4.4 Acute bed days,Crude rate,2020,Non-Māori non-Pacific peoples,Te Tauraki,Total,events,Abdominal Pain and Mesenteric Adenitis,3.8,3.5,3.8,NA
4.4 Acute bed days,Age-standardised rate,2020,Non-Māori non-Pacific peoples,Total,Total,people,Abdominal Pain and Mesenteric Adenitis,3.5,3.5,3.6,NA
4.4 Acute bed days,Crude rate,2020,Non-Māori non-Pacific peoples,Total,Total,people,Abdominal Pain and Mesenteric Adenitis,3.8,3.5,3.6,NA
4.4 Acute bed days,Age-standardised rate,2020,Non-Māori non-Pacific peoples,Tūwharetoa,Total,events,Other Digestive System Disorders,s,s,s,NA
4.4 Acute bed days,Crude rate,2020,Non-Māori non-Pacific peoples,Tūwharetoa,Total,events,Other Digestive System Disorders,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2020,Non-Māori non-Pacific peoples,Ātiawa Toa,Total,people,Other Digestive System Disorders,s,s,s,NA
4.4 Acute bed days,Crude rate,2020,Non-Māori non-Pacific peoples,Ātiawa Toa,Total,people,Other Digestive System Disorders,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2020,Pacific peoples,Total,Total,events,Other Digestive System Disorders,3.2,3,3.4,NA
4.4 Acute bed days,Crude rate,2020,Pacific peoples,Total,Total,events,Other Digestive System Disorders,3.8,3,3.4,NA
4.4 Acute bed days,Age-standardised rate,2021,Non-Māori non-Pacific peoples,Te Pae Oranga o Ruahine o Tararua,Total,people,Respiratory Infections and Inflammations,s,s,s,NA
4.4 Acute bed days,Crude rate,2021,Non-Māori non-Pacific peoples,Te Pae Oranga o Ruahine o Tararua,Total,people,Respiratory Infections and Inflammations,s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2021,Non-Māori non-Pacific peoples,Te Tiratū,Total,events,Newborn (premature),s,s,s,NA
4.4 Acute bed days,Crude rate,2021,Non-Māori non-Pacific peoples,Te Tiratū,Total,events,Newborn (premature),s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2021,Non-Māori non-Pacific peoples,Te Tiratū,Total,people,Newborn (premature),s,s,s,NA
4.4 Acute bed days,Crude rate,2021,Non-Māori non-Pacific peoples,Te Tiratū,Total,people,Newborn (premature),s,s,s,NA
4.4 Acute bed days,Age-standardised rate,2021,Non-Māori non-Pacific peoples,Total,Total,people,Abdominal Pain and Mesenteric Adenitis,3.6,3.5,3.6,NA
4.4 Acute bed days,Crude rate,2021,Non-Māori non-Pacific peoples,Total,Total,people,Abdominal Pain and Mesenteric Adenitis,3.8,3.5,3.6,NA
4.4 Acute bed days,Age-standardised rate,2021,Non-Māori non-Pacific peoples,Tūwharetoa,Total,events,Septicaemia,s,s,s,NA
